order_id,customer_id,product_category,region,order_date,revenue,cost,discount
O103152,C10432,Fashion,APAC,2024-01-21,119.42,82.42,0.1886
O100109,C11551,Fashion,NA,2024-01-21,82.0,61.62,0.2691
O109465,C10755,Sports,NA,2024-01-21,102.78,86.34,0.1813
O111794,C10312,Fashion,LATAM,2024-01-21,138.06,111.54,0.1871
O108676,C11750,Fashion,APAC,2024-01-22,121.64,83.88,0.1428
O107429,C11874,Electronics,EU,2024-01-22,308.35,407.93,0.3724
O111480,C10523,Fashion,NA,2024-01-22,56.54,45.76,0.18
O104636,C11813,Fashion,EU,2024-01-22,51.99,50.52,0.2534
O111420,C11194,Electronics,EU,2024-01-22,252.29,303.34,0.357
O107091,C11036,Beauty,NA,2024-01-22,57.4,41.8,0.0992
O106254,C10556,Beauty,NA,2024-01-22,59.7,32.0,0.1337
O102609,C11818,Beauty,EU,2024-01-22,66.5,38.29,0.0286
O109456,C10130,Sports,EU,2024-01-22,126.92,112.37,0.2314
O103757,C11204,Home & Kitchen,NA,2024-01-22,219.1,181.42,0.1358
O101448,C11626,Home & Kitchen,LATAM,2024-01-22,107.45,112.27,0.1792
O105997,C12154,Electronics,NA,2024-01-22,442.28,433.65,0.2092
O102302,C11253,Home & Kitchen,NA,2024-01-22,149.61,130.67,0.1837
O106473,C12099,Sports,NA,2024-01-22,154.0,104.44,0.1525
O107279,C11175,Electronics,EU,2024-01-22,461.68,531.16,0.2898
O106044,C11303,Electronics,NA,2024-01-22,337.15,320.26,0.2213
O106398,C11251,Beauty,NA,2024-01-22,50.41,36.64,0.1373
O102485,C10793,Toys,APAC,2024-01-22,88.25,41.85,0.0148
O111246,C10360,Sports,NA,2024-01-23,129.18,99.66,0.1152
O109316,C12185,Sports,LATAM,2024-01-23,143.07,110.11,0.099
O101172,C10861,Electronics,NA,2024-01-23,491.47,444.11,0.1413
O109557,C10606,Beauty,NA,2024-01-23,84.04,57.0,0.1881
O106147,C11591,Toys,EU,2024-01-23,86.17,62.98,0.1718
O103613,C10162,Electronics,NA,2024-01-23,564.85,511.17,0.1943
O100417,C10268,Toys,LATAM,2024-01-23,48.8,40.52,0.1615
O104619,C11975,Electronics,NA,2024-01-23,415.58,368.54,0.173
O102673,C10412,Fashion,NA,2024-01-23,146.49,114.37,0.1632
O103277,C10540,Sports,APAC,2024-01-23,80.42,58.11,0.1323
O111240,C11391,Toys,EU,2024-01-23,70.24,59.97,0.2452
O109089,C10782,Electronics,NA,2024-01-23,585.06,548.42,0.1222
O103015,C11011,Fashion,APAC,2024-01-23,129.81,95.93,0.1809
O106716,C11241,Electronics,EU,2024-01-23,241.52,309.49,0.3633
O105967,C11333,Sports,NA,2024-01-24,149.43,119.26,0.0595
O107225,C11353,Beauty,EU,2024-01-24,96.37,60.94,0.1054
O111540,C11793,Toys,APAC,2024-01-24,99.19,76.67,0.1025
O106009,C10185,Toys,APAC,2024-01-24,25.32,8.01,0.1698
O105943,C11431,Toys,LATAM,2024-01-24,62.06,43.0,0.1197
O102591,C10832,Home & Kitchen,LATAM,2024-01-24,212.81,242.64,0.2342
O104476,C12065,Toys,APAC,2024-01-24,66.56,47.1,0.1386
O103404,C10863,Electronics,LATAM,2024-01-24,395.66,476.7,0.3053
O100421,C11527,Electronics,EU,2024-01-24,202.89,235.18,0.2908
O101140,C11938,Sports,NA,2024-01-24,116.09,80.47,0.0681
O106272,C11256,Fashion,NA,2024-01-24,47.87,46.49,0.2752
O105370,C11724,Home & Kitchen,LATAM,2024-01-24,162.32,162.55,0.2227
O107030,C11961,Fashion,APAC,2024-01-24,86.59,67.25,0.2137
O101908,C10080,Toys,NA,2024-01-24,83.92,63.43,0.1756
O103377,C11281,Beauty,LATAM,2024-01-24,56.09,26.32,0.1591
O107984,C11583,Sports,EU,2024-01-25,124.81,86.49,0.1693
O100163,C10894,Toys,NA,2024-01-25,152.75,100.09,0.0722
O107839,C10947,Beauty,NA,2024-01-25,116.5,78.83,0.1633
O111767,C12111,Electronics,EU,2024-01-25,245.07,291.94,0.2679
O101645,C10648,Toys,NA,2024-01-25,94.19,70.8,0.1987
O109521,C11103,Beauty,NA,2024-01-25,94.93,46.43,0.0284
O103735,C10448,Home & Kitchen,NA,2024-01-25,149.51,132.84,0.1339
O103900,C11140,Beauty,EU,2024-01-25,62.2,32.88,0.1038
O109712,C11143,Toys,NA,2024-01-25,132.49,85.64,0.1424
O104106,C10226,Toys,APAC,2024-01-25,93.2,67.87,0.181
O104361,C11726,Toys,EU,2024-01-25,78.75,63.25,0.1656
O111134,C11912,Electronics,APAC,2024-01-25,347.13,322.54,0.1628
O106107,C11722,Fashion,NA,2024-01-25,176.78,119.14,0.1234
O101074,C11026,Beauty,APAC,2024-01-26,89.93,53.3,0.1164
O107875,C11428,Fashion,NA,2024-01-26,101.7,90.23,0.2674
O110312,C10924,Electronics,EU,2024-01-26,317.77,420.17,0.3777
O105380,C10365,Fashion,LATAM,2024-01-26,102.4,103.39,0.3141
O109365,C11672,Toys,EU,2024-01-26,105.32,82.46,0.2185
O109443,C11194,Toys,NA,2024-01-26,76.83,47.13,0.1291
O100618,C10134,Beauty,NA,2024-01-26,76.41,54.19,0.1127
O102188,C11015,Home & Kitchen,EU,2024-01-26,166.32,140.19,0.1926
O108082,C11136,Electronics,NA,2024-01-26,331.63,238.7,0.0375
O105345,C10877,Home & Kitchen,LATAM,2024-01-26,205.31,231.27,0.2712
O111080,C10202,Fashion,EU,2024-01-26,63.29,60.9,0.2848
O110649,C10319,Beauty,EU,2024-01-26,75.65,56.23,0.1726
O110289,C10728,Sports,NA,2024-01-26,179.13,144.53,0.1457
O104914,C11710,Toys,NA,2024-01-26,106.46,84.06,0.0853
O106718,C10383,Beauty,EU,2024-01-26,100.74,72.11,0.0759
O102036,C11284,Toys,APAC,2024-01-26,113.17,81.28,0.1376
O109425,C11346,Home & Kitchen,LATAM,2024-01-26,18.71,23.37,0.2517
O101451,C10090,Home & Kitchen,NA,2024-01-26,231.59,189.05,0.1428
O110841,C10846,Home & Kitchen,EU,2024-01-26,122.11,111.64,0.118
O100178,C11981,Electronics,NA,2024-01-26,361.39,323.66,0.1854
O102774,C11199,Fashion,APAC,2024-01-26,125.54,83.22,0.1776
O100549,C11497,Fashion,EU,2024-01-26,93.63,77.42,0.2255
O106258,C11612,Beauty,EU,2024-01-26,68.77,42.14,0.112
O106829,C10658,Beauty,APAC,2024-01-26,27.73,8.64,0.1481
O105410,C10047,Beauty,EU,2024-01-26,102.29,81.22,0.146
O101091,C10986,Fashion,NA,2024-01-26,144.75,97.11,0.1956
O106250,C11503,Sports,EU,2024-01-26,210.2,181.8,0.1374
O106172,C12045,Sports,LATAM,2024-01-26,131.64,102.39,0.1122
O107570,C11513,Fashion,EU,2024-01-26,184.37,170.8,0.1994
O105207,C11657,Electronics,APAC,2024-01-26,416.6,361.72,0.1169
O103200,C12026,Electronics,EU,2024-01-26,595.9,637.94,0.2525
O103196,C10496,Sports,EU,2024-01-27,254.64,187.34,0.1624
O104635,C11680,Beauty,EU,2024-01-27,74.72,40.75,0.0736
O110062,C11870,Beauty,APAC,2024-01-27,76.02,48.02,0.089
O103041,C10640,Home & Kitchen,NA,2024-01-27,64.08,49.73,0.0923
O103474,C10655,Sports,LATAM,2024-01-27,105.42,86.72,0.2108
O104126,C10100,Electronics,NA,2024-01-27,437.29,416.63,0.1576
O100361,C11959,Electronics,EU,2024-01-27,244.99,282.85,0.3027
O108177,C10161,Beauty,NA,2024-01-27,64.12,46.22,0.1233
O108873,C11823,Beauty,EU,2024-01-27,51.28,28.55,0.05
O107991,C10031,Electronics,NA,2024-01-27,289.48,261.32,0.0966
O107684,C11131,Fashion,EU,2024-01-27,16.08,8.0,0.3569
O102640,C10526,Electronics,NA,2024-01-27,533.87,535.13,0.1983
O101355,C11093,Fashion,LATAM,2024-01-27,41.98,42.81,0.2279
O105772,C10900,Toys,NA,2024-01-27,134.53,89.03,0.0722
O104200,C11492,Home & Kitchen,NA,2024-01-27,165.19,124.46,0.1651
O106900,C10081,Fashion,EU,2024-01-27,153.88,160.44,0.2541
O103130,C10789,Toys,NA,2024-01-27,43.09,22.05,0.0
O103746,C10987,Electronics,LATAM,2024-01-27,431.12,414.07,0.1895
O102698,C10283,Beauty,APAC,2024-01-27,57.48,27.3,0.1318
O106348,C11051,Electronics,APAC,2024-01-27,434.25,460.41,0.2522
O105309,C10996,Electronics,APAC,2024-01-28,319.63,308.24,0.1687
O100258,C10385,Electronics,EU,2024-01-28,333.86,409.15,0.2869
O105335,C10154,Beauty,EU,2024-01-28,85.68,77.2,0.1276
O100537,C10254,Electronics,APAC,2024-01-28,436.78,411.35,0.1958
O100111,C11717,Electronics,NA,2024-01-28,225.67,198.89,0.1046
O102368,C10357,Home & Kitchen,LATAM,2024-01-28,102.64,112.26,0.2002
O106754,C11448,Home & Kitchen,NA,2024-01-28,287.37,226.53,0.0412
O109996,C12192,Toys,NA,2024-01-28,110.97,64.52,0.08
O108659,C12024,Beauty,APAC,2024-01-28,76.42,54.35,0.1792
O105469,C10598,Fashion,NA,2024-01-28,83.99,56.94,0.1525
O107508,C11388,Home & Kitchen,EU,2024-01-28,86.33,61.27,0.1215
O108415,C10135,Sports,NA,2024-01-28,235.47,178.31,0.1162
O105056,C12084,Fashion,APAC,2024-01-28,61.8,47.24,0.2325
O103750,C11280,Toys,NA,2024-01-28,110.78,73.88,0.1195
O105045,C10809,Sports,LATAM,2024-01-28,187.59,153.89,0.135
O107475,C11594,Beauty,NA,2024-01-28,104.34,49.33,0.0434
O107601,C10034,Home & Kitchen,NA,2024-01-28,160.66,130.56,0.1214
O108480,C11397,Home & Kitchen,NA,2024-01-28,130.37,106.76,0.0909
O104492,C11532,Beauty,APAC,2024-01-28,38.83,20.02,0.0881
O109879,C10413,Electronics,NA,2024-01-28,398.61,374.78,0.1855
O107039,C11683,Fashion,NA,2024-01-28,94.44,67.25,0.1486
O100485,C10511,Home & Kitchen,NA,2024-01-28,194.59,175.47,0.1624
O105994,C10292,Sports,EU,2024-01-28,190.53,138.07,0.1142
O108483,C11821,Fashion,EU,2024-01-29,73.64,82.73,0.3178
O110452,C12058,Sports,LATAM,2024-01-29,212.76,179.72,0.1722
O105739,C10079,Home & Kitchen,LATAM,2024-01-29,282.59,337.97,0.2531
O102922,C10272,Electronics,NA,2024-01-29,342.91,379.0,0.2545
O105408,C11231,Home & Kitchen,APAC,2024-01-29,409.54,330.94,0.0753
O109605,C10101,Electronics,NA,2024-01-29,574.21,514.15,0.1138
O109002,C11480,Fashion,EU,2024-01-29,83.15,92.44,0.3634
O103177,C10651,Electronics,NA,2024-01-29,298.88,305.5,0.1634
O109969,C10675,Home & Kitchen,NA,2024-01-29,342.16,273.02,0.0926
O105432,C10732,Beauty,NA,2024-01-29,66.02,47.58,0.0988
O103996,C10056,Fashion,EU,2024-01-29,83.31,83.99,0.2652
O101426,C11477,Fashion,NA,2024-01-29,136.31,122.28,0.2346
O107761,C11578,Home & Kitchen,EU,2024-01-29,211.59,182.75,0.1667
O101538,C11553,Fashion,EU,2024-01-29,83.18,82.35,0.2896
O110923,C10243,Home & Kitchen,NA,2024-01-29,173.1,158.73,0.153
O108395,C11946,Home & Kitchen,APAC,2024-01-29,274.0,255.83,0.1338
O101364,C11220,Toys,EU,2024-01-29,56.71,42.3,0.1287
O107075,C11302,Home & Kitchen,NA,2024-01-29,99.48,81.43,0.0793
O106725,C11287,Electronics,EU,2024-01-29,243.05,314.04,0.3874
O111733,C11817,Home & Kitchen,NA,2024-01-29,21.88,22.95,0.1249
O111719,C10555,Fashion,NA,2024-01-29,126.87,110.15,0.2616
O103717,C10550,Toys,APAC,2024-01-29,62.63,40.11,0.1306
O102412,C12048,Toys,NA,2024-01-30,185.67,117.01,0.1276
O105978,C10452,Sports,APAC,2024-01-30,23.33,14.86,0.2191
O103303,C10603,Fashion,LATAM,2024-01-30,78.58,72.56,0.1782
O110683,C10093,Sports,EU,2024-01-30,157.16,124.07,0.1149
O104244,C10775,Electronics,LATAM,2024-01-30,311.97,302.44,0.1364
O101009,C11144,Toys,LATAM,2024-01-30,148.92,109.1,0.1281
O102949,C11143,Electronics,EU,2024-01-30,280.9,349.2,0.3672
O103702,C10549,Beauty,APAC,2024-01-30,55.47,49.1,0.1825
O110214,C11809,Fashion,NA,2024-01-30,74.09,56.5,0.1928
O109982,C10753,Electronics,APAC,2024-01-30,471.65,452.19,0.2086
O102106,C11684,Electronics,NA,2024-01-30,256.41,237.18,0.1377
O107831,C10670,Toys,EU,2024-01-30,127.57,92.23,0.0917
O109642,C10988,Sports,NA,2024-01-31,165.03,114.89,0.0679
O100926,C11190,Fashion,APAC,2024-01-31,186.1,144.54,0.1756
O109249,C10240,Home & Kitchen,APAC,2024-01-31,307.23,219.09,0.0544
O100624,C11329,Beauty,NA,2024-01-31,85.54,62.86,0.1199
O111386,C11194,Beauty,EU,2024-01-31,70.67,46.76,0.0579
O110686,C11559,Electronics,APAC,2024-01-31,224.16,203.82,0.164
O110798,C10211,Home & Kitchen,NA,2024-02-01,154.76,102.87,0.0444
O109480,C11295,Home & Kitchen,NA,2024-02-01,249.86,197.76,0.0887
O101094,C10722,Sports,APAC,2024-02-01,169.29,130.5,0.152
O103737,C11162,Home & Kitchen,NA,2024-02-01,80.75,59.16,0.1351
O101733,C11904,Home & Kitchen,NA,2024-02-01,213.24,179.19,0.1656
O102739,C10757,Electronics,APAC,2024-02-01,398.45,368.14,0.1993
O103870,C10100,Fashion,NA,2024-02-01,34.04,25.48,0.257
O106252,C10605,Home & Kitchen,NA,2024-02-01,225.56,169.38,0.1017
O101960,C11847,Fashion,NA,2024-02-01,138.37,102.71,0.1744
O103933,C11605,Electronics,NA,2024-02-01,413.57,408.42,0.1806
O110167,C10113,Electronics,LATAM,2024-02-01,380.17,323.77,0.1585
O100216,C10174,Home & Kitchen,EU,2024-02-01,285.44,244.6,0.112
O101348,C11616,Electronics,NA,2024-02-01,410.45,328.41,0.0381
O100315,C11450,Home & Kitchen,NA,2024-02-01,176.05,133.61,0.1323
O105176,C10440,Toys,NA,2024-02-01,45.03,30.58,0.103
O108671,C10154,Home & Kitchen,NA,2024-02-01,59.03,53.54,0.1553
O103398,C10017,Electronics,LATAM,2024-02-01,385.61,440.6,0.2511
O104183,C11875,Home & Kitchen,LATAM,2024-02-02,127.14,162.31,0.2977
O106539,C10308,Beauty,EU,2024-02-02,52.68,34.27,0.0809
O108352,C10760,Electronics,LATAM,2024-02-02,365.73,301.03,0.0758
O107572,C10428,Fashion,EU,2024-02-02,81.78,82.25,0.3312
O108009,C11184,Toys,APAC,2024-02-02,61.48,52.5,0.1282
O101043,C10818,Fashion,NA,2024-02-02,203.44,165.81,0.1393
O104068,C11623,Electronics,LATAM,2024-02-02,299.83,316.96,0.2649
O104516,C10773,Electronics,EU,2024-02-02,461.89,573.92,0.318
O110633,C10088,Home & Kitchen,LATAM,2024-02-02,296.82,316.73,0.2012
O109508,C11792,Toys,EU,2024-02-02,90.69,68.96,0.0862
O106069,C12167,Toys,NA,2024-02-02,114.72,86.27,0.1421
O111638,C10691,Fashion,APAC,2024-02-02,104.43,97.71,0.2481
O108288,C11125,Electronics,NA,2024-02-02,357.17,330.55,0.1705
O102209,C10304,Fashion,APAC,2024-02-02,152.09,126.58,0.288
O111360,C11846,Home & Kitchen,EU,2024-02-02,233.19,208.92,0.1272
O101519,C11013,Sports,NA,2024-02-02,160.05,114.34,0.1941
O104269,C11109,Toys,EU,2024-02-02,122.93,86.55,0.1644
O111539,C11641,Electronics,EU,2024-02-02,435.84,471.71,0.2436
O109639,C11215,Sports,EU,2024-02-02,106.15,85.17,0.1155
O107725,C11487,Beauty,EU,2024-02-02,109.28,66.37,0.0861
O111898,C11696,Sports,APAC,2024-02-02,204.92,170.68,0.1595
O103376,C11111,Electronics,EU,2024-02-02,413.18,438.42,0.2305
O100389,C10337,Beauty,LATAM,2024-02-02,59.73,41.39,0.1857
O108421,C11538,Beauty,EU,2024-02-02,62.19,51.92,0.118
O103692,C10429,Sports,EU,2024-02-02,197.72,171.8,0.2398
O108262,C11719,Electronics,LATAM,2024-02-03,149.16,141.66,0.1629
O103427,C11943,Toys,EU,2024-02-03,128.29,84.11,0.074
O107636,C10319,Fashion,APAC,2024-02-03,147.08,117.09,0.1938
O103506,C11841,Home & Kitchen,EU,2024-02-03,195.96,170.84,0.1699
O108540,C11115,Home & Kitchen,NA,2024-02-03,231.46,183.79,0.0581
O106343,C11478,Fashion,EU,2024-02-03,103.64,99.12,0.2437
O103591,C10649,Beauty,EU,2024-02-03,45.05,29.3,0.0593
O109211,C10708,Electronics,NA,2024-02-03,444.36,402.2,0.132
O111944,C11622,Fashion,LATAM,2024-02-03,61.85,44.56,0.2544
O100949,C10611,Electronics,NA,2024-02-03,294.91,323.23,0.2322
O106543,C11308,Sports,APAC,2024-02-03,171.14,154.07,0.213
O104588,C11334,Beauty,EU,2024-02-03,48.21,39.98,0.1214
O101868,C10066,Fashion,APAC,2024-02-03,117.75,94.9,0.1568
O103064,C11555,Beauty,NA,2024-02-03,21.41,10.08,0.1436
O101832,C11294,Beauty,NA,2024-02-03,48.48,26.27,0.1034
O104378,C10365,Home & Kitchen,NA,2024-02-03,284.48,227.18,0.1347
O107285,C11794,Fashion,NA,2024-02-04,170.53,148.33,0.2092
O102638,C10332,Beauty,NA,2024-02-04,74.76,49.12,0.1262
O101013,C10691,Electronics,APAC,2024-02-04,224.41,198.75,0.1312
O106651,C11863,Home & Kitchen,LATAM,2024-02-04,137.69,149.66,0.2629
O100380,C10011,Home & Kitchen,NA,2024-02-04,53.97,43.23,0.1397
O110662,C10576,Sports,EU,2024-02-04,20.87,17.64,0.1653
O108879,C10663,Home & Kitchen,NA,2024-02-04,267.89,202.51,0.1159
O108476,C11015,Electronics,LATAM,2024-02-04,187.52,217.67,0.2801
O100446,C10690,Fashion,EU,2024-02-04,71.67,65.92,0.2397
O110600,C11627,Electronics,EU,2024-02-04,247.26,268.23,0.2463
O102411,C10108,Fashion,EU,2024-02-04,71.6,70.56,0.2556
O105766,C10679,Fashion,NA,2024-02-04,178.36,148.55,0.226
O106648,C11210,Home & Kitchen,NA,2024-02-04,192.79,179.43,0.189
O103712,C11775,Sports,NA,2024-02-04,116.47,85.94,0.0844
O111615,C11826,Electronics,EU,2024-02-04,194.95,235.96,0.3187
O106309,C10409,Toys,EU,2024-02-04,99.87,70.09,0.1368
O105645,C10118,Home & Kitchen,APAC,2024-02-04,338.55,248.29,0.0989
O110098,C11407,Sports,NA,2024-02-04,201.84,160.25,0.1317
O111427,C11509,Home & Kitchen,LATAM,2024-02-04,218.85,256.64,0.3115
O103029,C11968,Fashion,LATAM,2024-02-04,55.52,39.15,0.2282
O104928,C10400,Electronics,APAC,2024-02-04,382.68,375.49,0.1944
O103253,C10817,Electronics,EU,2024-02-05,234.8,310.73,0.3023
O100062,C10806,Electronics,APAC,2024-02-05,530.85,468.59,0.0888
O106438,C10164,Fashion,EU,2024-02-05,112.19,123.56,0.3537
O102508,C10896,Beauty,EU,2024-02-05,104.1,82.89,0.1504
O111620,C11794,Beauty,LATAM,2024-02-05,75.37,51.9,0.1235
O110908,C12106,Electronics,NA,2024-02-05,279.12,259.79,0.147
O102886,C12052,Electronics,NA,2024-02-05,509.36,447.04,0.1168
O107431,C11831,Fashion,NA,2024-02-05,131.66,99.22,0.2085
O105244,C10772,Home & Kitchen,APAC,2024-02-05,179.32,137.61,0.0928
O110524,C10882,Home & Kitchen,NA,2024-02-05,71.77,50.98,0.155
O108350,C10282,Fashion,APAC,2024-02-05,52.04,44.64,0.2628
O111735,C11574,Fashion,EU,2024-02-05,39.86,39.44,0.2412
O101856,C10824,Sports,LATAM,2024-02-05,162.22,135.3,0.1719
O110273,C10121,Fashion,EU,2024-02-05,87.22,100.23,0.3231
O103748,C12022,Fashion,APAC,2024-02-05,53.22,43.45,0.3279
O107586,C11818,Fashion,APAC,2024-02-05,120.07,101.14,0.1586
O106299,C10404,Fashion,NA,2024-02-05,199.29,159.15,0.2134
O111924,C12163,Home & Kitchen,APAC,2024-02-05,135.4,113.63,0.1612
O107300,C11678,Sports,APAC,2024-02-05,105.03,86.27,0.176
O105747,C10549,Fashion,APAC,2024-02-05,33.16,19.67,0.1993
O111041,C10976,Sports,NA,2024-02-06,148.47,119.13,0.2518
O108381,C10177,Electronics,APAC,2024-02-06,287.97,279.28,0.1887
O110515,C10930,Beauty,LATAM,2024-02-06,78.75,56.11,0.1419
O106554,C10916,Home & Kitchen,EU,2024-02-06,217.86,184.48,0.1735
O101065,C10853,Home & Kitchen,NA,2024-02-06,295.19,264.72,0.176
O108826,C10498,Home & Kitchen,EU,2024-02-06,152.42,147.24,0.2337
O107367,C11071,Beauty,EU,2024-02-06,56.73,26.98,0.1043
O104990,C11427,Electronics,APAC,2024-02-06,372.61,306.69,0.149
O108229,C11689,Sports,NA,2024-02-06,128.64,112.88,0.1716
O110489,C11013,Home & Kitchen,EU,2024-02-06,161.54,159.46,0.2182
O111061,C10754,Fashion,EU,2024-02-06,26.38,20.1,0.2424
O111418,C11364,Electronics,LATAM,2024-02-06,89.06,91.35,0.1929
O100143,C10898,Beauty,NA,2024-02-06,117.14,63.91,0.0073
O102559,C11296,Toys,NA,2024-02-06,141.88,111.09,0.1997
O105196,C12060,Electronics,NA,2024-02-06,387.91,351.99,0.1563
O110865,C11447,Electronics,EU,2024-02-06,246.65,266.57,0.2949
O102516,C11522,Toys,APAC,2024-02-07,146.17,103.4,0.1731
O100743,C10595,Toys,NA,2024-02-07,55.29,36.38,0.1397
O110171,C10909,Beauty,LATAM,2024-02-07,61.52,41.87,0.1922
O103864,C11389,Beauty,APAC,2024-02-07,113.75,80.11,0.1384
O104693,C11897,Fashion,NA,2024-02-07,81.09,72.72,0.2581
O111302,C10288,Home & Kitchen,NA,2024-02-07,171.23,132.22,0.0992
O109731,C10253,Electronics,NA,2024-02-07,330.89,307.77,0.1807
O107555,C10172,Toys,NA,2024-02-07,140.27,97.45,0.0882
O108945,C11425,Electronics,EU,2024-02-07,353.41,401.63,0.3144
O109714,C11512,Electronics,NA,2024-02-07,294.77,309.14,0.2206
O101092,C11854,Beauty,NA,2024-02-07,65.05,37.73,0.0944
O100400,C12195,Sports,EU,2024-02-07,132.71,108.3,0.2214
O100182,C11094,Fashion,LATAM,2024-02-07,72.76,59.0,0.2559
O107214,C10543,Home & Kitchen,EU,2024-02-07,216.83,208.1,0.1816
O110108,C11186,Home & Kitchen,EU,2024-02-07,247.55,229.39,0.1962
O100184,C11090,Electronics,APAC,2024-02-07,248.05,243.43,0.2291
O103829,C10330,Home & Kitchen,APAC,2024-02-07,266.44,221.95,0.1658
O106645,C11556,Sports,APAC,2024-02-07,237.85,188.08,0.1256
O107134,C10035,Sports,EU,2024-02-08,136.99,119.69,0.1596
O108985,C12191,Toys,EU,2024-02-08,76.27,55.05,0.1438
O106810,C11796,Beauty,LATAM,2024-02-08,75.3,61.71,0.2239
O103346,C11325,Fashion,APAC,2024-02-08,106.81,73.87,0.1392
O105884,C10287,Toys,NA,2024-02-08,113.79,86.92,0.0862
O103537,C10291,Sports,EU,2024-02-08,141.09,110.56,0.1108
O103123,C11349,Home & Kitchen,APAC,2024-02-08,159.9,121.75,0.1474
O111429,C10229,Fashion,LATAM,2024-02-08,140.1,105.43,0.2123
O111046,C10993,Home & Kitchen,NA,2024-02-08,236.77,182.53,0.0903
O104493,C10576,Home & Kitchen,NA,2024-02-08,116.0,111.51,0.2137
O105043,C11239,Home & Kitchen,APAC,2024-02-08,51.43,37.05,0.1652
O106276,C10156,Sports,EU,2024-02-08,107.07,91.28,0.1344
O110893,C11818,Home & Kitchen,NA,2024-02-08,281.55,229.37,0.1329
O100525,C10682,Fashion,EU,2024-02-09,79.77,87.62,0.2791
O101276,C11445,Toys,APAC,2024-02-09,42.87,28.28,0.1026
O102528,C10190,Sports,NA,2024-02-09,212.96,166.46,0.0383
O110679,C10609,Beauty,APAC,2024-02-09,57.33,40.42,0.1592
O100900,C10009,Fashion,NA,2024-02-09,87.07,64.35,0.2453
O108728,C12187,Fashion,APAC,2024-02-09,118.89,97.61,0.2551
O101546,C11512,Toys,APAC,2024-02-09,57.31,32.05,0.0592
O102684,C11111,Beauty,LATAM,2024-02-09,83.73,55.78,0.1453
O101973,C10751,Toys,NA,2024-02-09,75.09,54.68,0.1428
O107499,C10440,Fashion,NA,2024-02-09,102.75,85.54,0.2295
O102013,C12028,Home & Kitchen,NA,2024-02-09,132.29,122.45,0.1736
O110496,C11209,Sports,EU,2024-02-09,164.11,148.27,0.2239
O109674,C10885,Toys,APAC,2024-02-09,38.54,26.12,0.0774
O106669,C10806,Toys,NA,2024-02-09,139.84,90.98,0.0983
O103092,C11581,Electronics,APAC,2024-02-09,438.95,395.54,0.1442
O110443,C11233,Electronics,NA,2024-02-09,331.4,310.06,0.1582
O108775,C10339,Fashion,NA,2024-02-09,125.72,90.4,0.1425
O110927,C11627,Beauty,EU,2024-02-09,76.37,45.06,0.1623
O100104,C11753,Fashion,APAC,2024-02-09,81.46,70.97,0.2212
O111401,C11812,Beauty,APAC,2024-02-09,81.91,53.13,0.0749
O103280,C10191,Electronics,EU,2024-02-09,298.56,374.76,0.3641
O106827,C10119,Electronics,APAC,2024-02-10,340.79,296.25,0.0833
O109580,C10999,Fashion,APAC,2024-02-10,104.98,71.89,0.1664
O105428,C10065,Sports,NA,2024-02-10,80.31,64.75,0.1417
O108862,C11770,Electronics,NA,2024-02-10,497.01,467.17,0.1568
O110370,C10273,Fashion,LATAM,2024-02-10,66.64,60.74,0.2457
O111021,C10222,Electronics,EU,2024-02-10,88.79,107.72,0.3959
O100241,C11285,Sports,EU,2024-02-10,157.31,162.79,0.2372
O103247,C10195,Electronics,APAC,2024-02-10,325.06,286.62,0.1129
O109138,C12027,Electronics,NA,2024-02-10,441.58,478.89,0.2923
O101671,C11247,Electronics,EU,2024-02-10,427.89,437.28,0.2372
O103587,C11515,Beauty,EU,2024-02-10,108.75,46.34,0.0211
O107612,C10996,Electronics,EU,2024-02-10,429.32,489.82,0.286
O108278,C10378,Fashion,LATAM,2024-02-10,140.67,138.12,0.3
O101552,C11173,Fashion,NA,2024-02-10,130.19,104.59,0.2082
O100194,C12111,Beauty,LATAM,2024-02-10,112.61,67.44,0.1435
O110802,C10569,Beauty,NA,2024-02-10,98.42,63.86,0.1525
O107283,C10066,Electronics,APAC,2024-02-10,395.37,330.74,0.1017
O103983,C11483,Home & Kitchen,APAC,2024-02-10,264.77,231.27,0.1262
O107110,C10087,Electronics,LATAM,2024-02-11,386.94,405.58,0.1923
O111566,C10286,Electronics,NA,2024-02-11,482.71,462.47,0.1847
O107600,C10289,Sports,APAC,2024-02-11,215.6,169.55,0.1814
O105278,C10831,Home & Kitchen,EU,2024-02-11,19.28,11.07,0.2287
O106285,C12191,Fashion,EU,2024-02-11,154.8,148.0,0.2605
O110673,C11529,Home & Kitchen,LATAM,2024-02-11,262.9,296.37,0.2277
O110736,C10096,Home & Kitchen,EU,2024-02-11,242.99,222.38,0.209
O103441,C10053,Toys,EU,2024-02-11,139.79,89.49,0.0135
O107591,C11436,Toys,APAC,2024-02-11,34.32,23.09,0.1329
O108401,C10451,Home & Kitchen,APAC,2024-02-11,159.16,125.65,0.1685
O105937,C11262,Fashion,NA,2024-02-11,86.55,60.09,0.1504
O104832,C10857,Beauty,NA,2024-02-11,139.24,100.67,0.1208
O103901,C12094,Fashion,APAC,2024-02-12,78.48,69.08,0.2515
O105633,C10621,Electronics,EU,2024-02-12,150.18,160.65,0.2385
O101381,C10625,Sports,NA,2024-02-12,90.33,85.94,0.1904
