Order ID;Customer ID;Category;Region;Order Date;Revenue;Cost;Discount;Profit;discount_pct
O110889;C12113;Electronics;EU;16/01/2024;303.9;355.91;0.2612;-52.01000000000005;26.119999999999997
O107762;C11150;Beauty;EU;16/01/2024;89.78;48.3;0.0;41.480000000000004;0.0
O102542;C12104;Sports;EU;16/01/2024;179.17;139.1;0.184;40.06999999999999;18.4
O101440;C11715;Beauty;Unknown;16/01/2024;46.22;27.77;0.1654;18.45;16.54
O107976;C10139;Beauty;Unknown;16/01/2024;29.72;17.26;0.0699;12.459999999999997;6.99
O108008;C10662;Beauty;LATAM;16/01/2024;28.97;20.9;0.1291;8.07;12.91
O100067;C10815;Electronics;EU;16/01/2024;292.41;332.59;0.3113;-40.17999999999995;31.130000000000003
O108805;C10042;Sports;Unknown;17/01/2024;153.24;109.19;0.1638;44.05000000000001;16.38
O109776;C11854;Home & Kitchen;Unknown;17/01/2024;21.86;16.02;0.1255;5.84;12.55
O104395;C11126;Fashion;APAC;17/01/2024;74.46;64.47;0.3115;9.989999999999995;31.15
O108509;C11861;Toys;APAC;17/01/2024;75.2;56.9;0.1561;18.300000000000004;15.61
O104926;C10877;Home & Kitchen;APAC;17/01/2024;192.16;169.09;0.2184;23.069999999999993;21.84
O107796;C11917;Beauty;APAC;17/01/2024;86.96;62.19;0.1101;24.769999999999996;11.01
O111028;C10785;Home & Kitchen;EU;17/01/2024;170.15;138.74;0.1293;31.409999999999997;12.93
O109761;C10329;Fashion;LATAM;17/01/2024;137.69;137.06;0.345;0.6299999999999955;34.5
O108087;C12034;Electronics;Unknown;17/01/2024;166.55;148.29;0.1746;18.26000000000002;17.46
O107127;C10405;Electronics;Unknown;17/01/2024;461.79;411.78;0.146;50.01000000000005;14.6
O106687;C10227;Fashion;Unknown;17/01/2024;20.93;8.0;0.1629;12.93;16.29
O102961;C10927;Home & Kitchen;LATAM;17/01/2024;185.55;201.24;0.1785;-15.689999999999998;17.849999999999998
O102524;C10137;Beauty;Unknown;17/01/2024;67.2;51.67;0.1087;15.530000000000001;10.870000000000001
O100196;C10753;Fashion;APAC;17/01/2024;111.8;73.13;0.1359;38.67;13.59
O104885;C10445;Sports;EU;17/01/2024;99.97;76.5;0.1927;23.47;19.27
O104691;C10146;Electronics;EU;17/01/2024;217.79;238.87;0.2517;-21.080000000000013;25.169999999999998
O105173;C10735;Home & Kitchen;EU;17/01/2024;244.94;208.67;0.131;36.27000000000001;13.100000000000001
O100360;C11860;Electronics;Unknown;17/01/2024;312.97;280.83;0.1328;32.14000000000004;13.28
O105742;C11959;Fashion;APAC;17/01/2024;62.47;42.86;0.2321;19.61;23.21
O100850;C12156;Sports;Unknown;17/01/2024;147.11;122.69;0.1264;24.420000000000016;12.64
O106741;C11963;Toys;EU;17/01/2024;80.04;68.7;0.1956;11.340000000000003;19.56
O100482;C10551;Sports;EU;17/01/2024;49.83;38.23;0.2399;11.600000000000001;23.990000000000002
O104450;C11889;Toys;Unknown;17/01/2024;112.67;64.17;0.0737;48.5;7.37
O106047;C11255;Sports;Unknown;17/01/2024;141.66;116.76;0.2155;24.89999999999999;21.55
O105146;C11046;Toys;LATAM;17/01/2024;138.68;96.72;0.0757;41.96000000000001;7.57
O101279;C11904;Sports;EU;18/01/2024;207.11;163.86;0.1903;43.25;19.03
O103109;C10519;Fashion;Unknown;18/01/2024;54.42;46.06;0.2375;8.36;23.75
O100136;C11326;Sports;EU;18/01/2024;212.09;169.66;0.1543;42.43000000000001;15.43
O102996;C10663;Toys;EU;18/01/2024;85.28;61.2;0.188;24.08;18.8
O104712;C11950;Electronics;LATAM;18/01/2024;648.89;575.02;0.1202;73.87;12.02
O109794;C12171;Sports;Unknown;18/01/2024;102.43;78.79;0.1917;23.64;19.17
O103365;C11648;Toys;EU;18/01/2024;67.58;57.08;0.1513;10.5;15.129999999999999
O110929;C10121;Electronics;EU;18/01/2024;347.82;475.25;0.3945;-127.43;39.45
O106654;C10203;Home & Kitchen;APAC;18/01/2024;264.71;209.97;0.1171;54.73999999999998;11.709999999999999
O111300;C12166;Beauty;EU;18/01/2024;82.58;57.1;0.2162;25.479999999999997;21.62
O102633;C11237;Electronics;APAC;18/01/2024;417.53;399.32;0.2238;18.20999999999998;22.38
O107256;C12012;Home & Kitchen;LATAM;18/01/2024;191.12;209.27;0.2726;-18.150000000000006;27.26
O109591;C10399;Sports;EU;18/01/2024;158.54;131.51;0.1744;27.03;17.44
O105721;C10911;Sports;Unknown;18/01/2024;147.5;136.31;0.1748;11.189999999999998;17.48
O107458;C10221;Fashion;APAC;18/01/2024;95.65;72.5;0.1308;23.150000000000006;13.08
O105606;C10992;Fashion;Unknown;18/01/2024;85.5;68.94;0.3157;16.560000000000002;31.569999999999997
O111902;C10525;Fashion;Unknown;18/01/2024;155.16;103.89;0.1494;51.269999999999996;14.940000000000001
O101530;C10197;Toys;APAC;18/01/2024;84.59;56.39;0.1246;28.200000000000003;12.46
O104076;C12155;Electronics;EU;18/01/2024;334.0;397.38;0.3088;-63.379999999999995;30.880000000000003
O106159;C10588;Beauty;Unknown;18/01/2024;48.26;29.69;0.129;18.569999999999997;12.9
O105760;C10274;Fashion;Unknown;19/01/2024;114.4;84.37;0.1243;30.03;12.43
O104857;C11389;Electronics;Unknown;19/01/2024;291.86;277.14;0.1933;14.720000000000027;19.33
O104941;C10981;Toys;EU;19/01/2024;116.78;76.9;0.1062;39.879999999999995;10.620000000000001
O110869;C11609;Home & Kitchen;APAC;19/01/2024;219.28;185.38;0.1091;33.900000000000006;10.91
O101708;C10536;Electronics;APAC;19/01/2024;298.7;257.53;0.1614;41.170000000000016;16.14
O100547;C11300;Home & Kitchen;LATAM;19/01/2024;165.29;191.21;0.2192;-25.920000000000016;21.92
O101293;C10009;Beauty;Unknown;19/01/2024;85.81;60.72;0.0346;25.090000000000003;3.46
O102266;C11503;Electronics;EU;19/01/2024;286.38;344.68;0.2944;-58.30000000000001;29.439999999999998
O110265;C10482;Fashion;EU;19/01/2024;78.05;80.89;0.3254;-2.8400000000000034;32.54
O106259;C12076;Electronics;Unknown;19/01/2024;388.36;368.02;0.1427;20.340000000000032;14.27
O107653;C10595;Electronics;Unknown;19/01/2024;307.1;268.27;0.1554;38.83000000000004;15.540000000000001
O102631;C11496;Beauty;Unknown;19/01/2024;78.37;42.85;0.0355;35.52;3.55
O106334;C10146;Fashion;EU;19/01/2024;83.43;65.95;0.1549;17.480000000000004;15.49
O104001;C11854;Beauty;APAC;19/01/2024;101.98;60.98;0.1278;41.00000000000001;12.78
O111529;C11033;Toys;APAC;19/01/2024;147.17;92.91;0.0175;54.25999999999999;1.7500000000000002
O106909;C12179;Toys;EU;19/01/2024;76.07;61.77;0.1012;14.29999999999999;10.12
O101636;C10363;Sports;Unknown;19/01/2024;137.41;110.79;0.1119;26.61999999999999;11.19
O105607;C11310;Toys;APAC;19/01/2024;89.26;70.05;0.1401;19.210000000000008;14.01
O103169;C11333;Home & Kitchen;Unknown;19/01/2024;180.98;154.1;0.1512;26.879999999999995;15.120000000000001
O108718;C11379;Home & Kitchen;LATAM;19/01/2024;175.23;178.38;0.1828;-3.1500000000000057;18.279999999999998
O101388;C11959;Electronics;EU;19/01/2024;167.66;202.25;0.2985;-34.59;29.849999999999998
O106712;C11242;Sports;APAC;20/01/2024;216.8;153.29;0.1154;63.51000000000002;11.540000000000001
O101370;C11937;Home & Kitchen;EU;20/01/2024;225.73;216.19;0.2084;9.539999999999992;20.84
O111536;C11416;Beauty;APAC;20/01/2024;33.01;26.61;0.1066;6.399999999999999;10.66
O111226;C12034;Beauty;APAC;20/01/2024;99.1;60.4;0.1141;38.699999999999996;11.41
O102035;C11861;Toys;Unknown;20/01/2024;113.88;88.98;0.1037;24.89999999999999;10.37
O104205;C11775;Beauty;LATAM;20/01/2024;64.69;40.2;0.0766;24.489999999999995;7.66
O102033;C11491;Sports;EU;20/01/2024;128.78;116.48;0.1892;12.299999999999997;18.92
O107618;C10562;Sports;APAC;20/01/2024;104.66;82.25;0.1585;22.409999999999997;15.85
O106397;C10339;Electronics;APAC;20/01/2024;306.33;300.29;0.1771;6.039999999999964;17.71
O103428;C11715;Beauty;Unknown;20/01/2024;67.39;40.71;0.1257;26.68;12.57
O106166;C10665;Home & Kitchen;EU;20/01/2024;274.41;226.3;0.1818;48.110000000000014;18.18
O102450;C11847;Beauty;EU;20/01/2024;37.28;33.13;0.2476;4.149999999999999;24.759999999999998
O101053;C12108;Fashion;APAC;20/01/2024;63.71;49.57;0.1175;14.14;11.75
O108604;C10411;Electronics;Unknown;20/01/2024;163.5;156.62;0.1008;6.8799999999999955;10.08
O101751;C11952;Fashion;EU;20/01/2024;81.44;91.79;0.3832;-10.350000000000009;38.32
O105032;C10792;Electronics;EU;20/01/2024;293.18;370.33;0.346;-77.14999999999998;34.599999999999994
O105424;C10661;Sports;LATAM;20/01/2024;111.2;101.68;0.199;9.519999999999996;19.900000000000002
O110961;C10057;Beauty;EU;20/01/2024;82.8;59.03;0.1337;23.769999999999996;13.370000000000001
O107073;C10502;Sports;EU;20/01/2024;124.11;93.08;0.1333;31.03;13.33
O101949;C10707;Toys;Unknown;20/01/2024;146.41;97.72;0.1221;48.69;12.21
O100146;C10076;Beauty;Unknown;21/01/2024;129.59;79.21;0.0732;50.38000000000001;7.32
O107348;C12033;Home & Kitchen;Unknown;21/01/2024;169.94;155.28;0.1407;14.659999999999997;14.069999999999999
O103511;C11272;Fashion;Unknown;21/01/2024;144.69;139.53;0.2962;5.159999999999997;29.62
O101502;C10503;Home & Kitchen;Unknown;21/01/2024;215.34;174.23;0.0554;41.110000000000014;5.54
O104482;C11838;Beauty;APAC;21/01/2024;77.42;59.33;0.0623;18.090000000000003;6.23
O100539;C10046;Home & Kitchen;Unknown;21/01/2024;52.37;49.47;0.1314;2.8999999999999986;13.139999999999999
O104134;C12171;Electronics;APAC;21/01/2024;319.56;327.59;0.1912;-8.029999999999973;19.12
O110963;C10000;Toys;EU;21/01/2024;120.26;96.78;0.1724;23.480000000000004;17.24
O103152;C10432;Fashion;APAC;21/01/2024;119.42;82.42;0.1886;37.0;18.86
O100109;C11551;Fashion;Unknown;21/01/2024;82.0;61.62;0.2691;20.380000000000003;26.91
O109465;C10755;Sports;Unknown;21/01/2024;102.78;86.34;0.1813;16.439999999999998;18.13
O111794;C10312;Fashion;LATAM;21/01/2024;138.06;111.54;0.1871;26.519999999999996;18.709999999999997
O108676;C11750;Fashion;APAC;22/01/2024;121.64;83.88;0.1428;37.760000000000005;14.280000000000001
O107429;C11874;Electronics;EU;22/01/2024;308.35;407.93;0.3724;-99.57999999999998;37.24
O111480;C10523;Fashion;Unknown;22/01/2024;56.54;45.76;0.18;10.780000000000001;18.0
O104636;C11813;Fashion;EU;22/01/2024;51.99;50.52;0.2534;1.4699999999999989;25.34
O111420;C11194;Electronics;EU;22/01/2024;252.29;303.34;0.357;-51.04999999999998;35.699999999999996
O107091;C11036;Beauty;Unknown;22/01/2024;57.4;41.8;0.0992;15.600000000000001;9.92
O106254;C10556;Beauty;Unknown;22/01/2024;59.7;32.0;0.1337;27.700000000000003;13.370000000000001
O102609;C11818;Beauty;EU;22/01/2024;66.5;38.29;0.0286;28.21;2.86
O109456;C10130;Sports;EU;22/01/2024;126.92;112.37;0.2314;14.549999999999997;23.14
O103757;C11204;Home & Kitchen;Unknown;22/01/2024;219.1;181.42;0.1358;37.68000000000001;13.58
O101448;C11626;Home & Kitchen;LATAM;22/01/2024;107.45;112.27;0.1792;-4.819999999999993;17.919999999999998
O105997;C12154;Electronics;Unknown;22/01/2024;442.28;433.65;0.2092;8.629999999999995;20.919999999999998
O102302;C11253;Home & Kitchen;Unknown;22/01/2024;149.61;130.67;0.1837;18.940000000000026;18.37
O106473;C12099;Sports;Unknown;22/01/2024;154.0;104.44;0.1525;49.56;15.25
O107279;C11175;Electronics;EU;22/01/2024;461.68;531.16;0.2898;-69.47999999999996;28.98
O106044;C11303;Electronics;Unknown;22/01/2024;337.15;320.26;0.2213;16.889999999999986;22.13
O106398;C11251;Beauty;Unknown;22/01/2024;50.41;36.64;0.1373;13.769999999999996;13.73
O102485;C10793;Toys;APAC;22/01/2024;88.25;41.85;0.0148;46.4;1.48
O111246;C10360;Sports;Unknown;23/01/2024;129.18;99.66;0.1152;29.52000000000001;11.52
O109316;C12185;Sports;LATAM;23/01/2024;143.07;110.11;0.099;32.959999999999994;9.9
O101172;C10861;Electronics;Unknown;23/01/2024;491.47;444.11;0.1413;47.360000000000014;14.13
O109557;C10606;Beauty;Unknown;23/01/2024;84.04;57.0;0.1881;27.040000000000006;18.81
O106147;C11591;Toys;EU;23/01/2024;86.17;62.98;0.1718;23.190000000000005;17.18
O103613;C10162;Electronics;Unknown;23/01/2024;564.85;511.17;0.1943;53.68000000000001;19.43
O100417;C10268;Toys;LATAM;23/01/2024;48.8;40.52;0.1615;8.279999999999994;16.150000000000002
O104619;C11975;Electronics;Unknown;23/01/2024;415.58;368.54;0.173;47.039999999999964;17.299999999999997
O102673;C10412;Fashion;Unknown;23/01/2024;146.49;114.37;0.1632;32.120000000000005;16.32
O103277;C10540;Sports;APAC;23/01/2024;80.42;58.11;0.1323;22.310000000000002;13.23
O111240;C11391;Toys;EU;23/01/2024;70.24;59.97;0.2452;10.269999999999996;24.52
O109089;C10782;Electronics;Unknown;23/01/2024;585.06;548.42;0.1222;36.639999999999986;12.22
O103015;C11011;Fashion;APAC;23/01/2024;129.81;95.93;0.1809;33.879999999999995;18.09
O106716;C11241;Electronics;EU;23/01/2024;241.52;309.49;0.3633;-67.97;36.33
O105967;C11333;Sports;Unknown;24/01/2024;149.43;119.26;0.0595;30.17;5.949999999999999
O107225;C11353;Beauty;EU;24/01/2024;96.37;60.94;0.1054;35.43000000000001;10.54
O111540;C11793;Toys;APAC;24/01/2024;99.19;76.67;0.1025;22.519999999999996;10.25
O106009;C10185;Toys;APAC;24/01/2024;25.32;8.01;0.1698;17.310000000000002;16.98
O105943;C11431;Toys;LATAM;24/01/2024;62.06;43.0;0.1197;19.060000000000002;11.97
O102591;C10832;Home & Kitchen;LATAM;24/01/2024;212.81;242.64;0.2342;-29.829999999999984;23.419999999999998
O104476;C12065;Toys;APAC;24/01/2024;66.56;47.1;0.1386;19.46;13.86
O103404;C10863;Electronics;LATAM;24/01/2024;395.66;476.7;0.3053;-81.03999999999996;30.53
O100421;C11527;Electronics;EU;24/01/2024;202.89;235.18;0.2908;-32.29000000000002;29.080000000000002
O101140;C11938;Sports;Unknown;24/01/2024;116.09;80.47;0.0681;35.620000000000005;6.81
O106272;C11256;Fashion;Unknown;24/01/2024;47.87;46.49;0.2752;1.3799999999999955;27.52
O105370;C11724;Home & Kitchen;LATAM;24/01/2024;162.32;162.55;0.2227;-0.2300000000000182;22.27
O107030;C11961;Fashion;APAC;24/01/2024;86.59;67.25;0.2137;19.340000000000003;21.37
O101908;C10080;Toys;Unknown;24/01/2024;83.92;63.43;0.1756;20.490000000000002;17.560000000000002
O103377;C11281;Beauty;LATAM;24/01/2024;56.09;26.32;0.1591;29.770000000000003;15.909999999999998
O107984;C11583;Sports;EU;25/01/2024;124.81;86.49;0.1693;38.32000000000001;16.93
O100163;C10894;Toys;Unknown;25/01/2024;152.75;100.09;0.0722;52.66;7.22
O107839;C10947;Beauty;Unknown;25/01/2024;116.5;78.83;0.1633;37.67;16.33
O111767;C12111;Electronics;EU;25/01/2024;245.07;291.94;0.2679;-46.870000000000005;26.790000000000003
O101645;C10648;Toys;Unknown;25/01/2024;94.19;70.8;0.1987;23.39;19.869999999999997
O109521;C11103;Beauty;Unknown;25/01/2024;94.93;46.43;0.0284;48.50000000000001;2.8400000000000003
O103735;C10448;Home & Kitchen;Unknown;25/01/2024;149.51;132.84;0.1339;16.669999999999987;13.389999999999999
O103900;C11140;Beauty;EU;25/01/2024;62.2;32.88;0.1038;29.32;10.38
O109712;C11143;Toys;Unknown;25/01/2024;132.49;85.64;0.1424;46.85000000000001;14.24
O104106;C10226;Toys;APAC;25/01/2024;93.2;67.87;0.181;25.33;18.099999999999998
O104361;C11726;Toys;EU;25/01/2024;78.75;63.25;0.1656;15.5;16.56
O111134;C11912;Electronics;APAC;25/01/2024;347.13;322.54;0.1628;24.589999999999975;16.28
O106107;C11722;Fashion;Unknown;25/01/2024;176.78;119.14;0.1234;57.64;12.34
O101074;C11026;Beauty;APAC;26/01/2024;89.93;53.3;0.1164;36.63000000000001;11.64
O107875;C11428;Fashion;Unknown;26/01/2024;101.7;90.23;0.2674;11.469999999999999;26.740000000000002
O110312;C10924;Electronics;EU;26/01/2024;317.77;420.17;0.3777;-102.40000000000003;37.769999999999996
O105380;C10365;Fashion;LATAM;26/01/2024;102.4;103.39;0.3141;-0.9899999999999949;31.41
O109365;C11672;Toys;EU;26/01/2024;105.32;82.46;0.2185;22.86;21.85
O109443;C11194;Toys;Unknown;26/01/2024;76.83;47.13;0.1291;29.699999999999996;12.91
O100618;C10134;Beauty;Unknown;26/01/2024;76.41;54.19;0.1127;22.22;11.27
O102188;C11015;Home & Kitchen;EU;26/01/2024;166.32;140.19;0.1926;26.129999999999995;19.259999999999998
O108082;C11136;Electronics;Unknown;26/01/2024;331.63;238.7;0.0375;92.93;3.75
O105345;C10877;Home & Kitchen;LATAM;26/01/2024;205.31;231.27;0.2712;-25.960000000000008;27.12
O111080;C10202;Fashion;EU;26/01/2024;63.29;60.9;0.2848;2.3900000000000006;28.48
O110649;C10319;Beauty;EU;26/01/2024;75.65;56.23;0.1726;19.42000000000001;17.26
O110289;C10728;Sports;Unknown;26/01/2024;179.13;144.53;0.1457;34.599999999999994;14.57
O104914;C11710;Toys;Unknown;26/01/2024;106.46;84.06;0.0853;22.39999999999999;8.53
O106718;C10383;Beauty;EU;26/01/2024;100.74;72.11;0.0759;28.629999999999995;7.59
O102036;C11284;Toys;APAC;26/01/2024;113.17;81.28;0.1376;31.89;13.76
O109425;C11346;Home & Kitchen;LATAM;26/01/2024;18.71;23.37;0.2517;-4.66;25.169999999999998
O101451;C10090;Home & Kitchen;Unknown;26/01/2024;231.59;189.05;0.1428;42.53999999999999;14.280000000000001
O110841;C10846;Home & Kitchen;EU;26/01/2024;122.11;111.64;0.118;10.469999999999999;11.799999999999999
O100178;C11981;Electronics;Unknown;26/01/2024;361.39;323.66;0.1854;37.72999999999996;18.54
O102774;C11199;Fashion;APAC;26/01/2024;125.54;83.22;0.1776;42.32000000000001;17.76
O100549;C11497;Fashion;EU;26/01/2024;93.63;77.42;0.2255;16.209999999999994;22.55
O106258;C11612;Beauty;EU;26/01/2024;68.77;42.14;0.112;26.629999999999995;11.200000000000001
O106829;C10658;Beauty;APAC;26/01/2024;27.73;8.64;0.1481;19.09;14.81
O105410;C10047;Beauty;EU;26/01/2024;102.29;81.22;0.146;21.070000000000007;14.6
O101091;C10986;Fashion;Unknown;26/01/2024;144.75;97.11;0.1956;47.64;19.56
O106250;C11503;Sports;EU;26/01/2024;210.2;181.8;0.1374;28.399999999999977;13.74
O106172;C12045;Sports;LATAM;26/01/2024;131.64;102.39;0.1122;29.249999999999986;11.219999999999999
O107570;C11513;Fashion;EU;26/01/2024;184.37;170.8;0.1994;13.569999999999993;19.939999999999998
O105207;C11657;Electronics;APAC;26/01/2024;416.6;361.72;0.1169;54.879999999999995;11.690000000000001
O103200;C12026;Electronics;EU;26/01/2024;595.9;637.94;0.2525;-42.04000000000008;25.25
O103196;C10496;Sports;EU;27/01/2024;254.64;187.34;0.1624;67.29999999999998;16.24
O104635;C11680;Beauty;EU;27/01/2024;74.72;40.75;0.0736;33.97;7.359999999999999
O110062;C11870;Beauty;APAC;27/01/2024;76.02;48.02;0.089;27.999999999999993;8.9
O103041;C10640;Home & Kitchen;Unknown;27/01/2024;64.08;49.73;0.0923;14.350000000000001;9.229999999999999
O103474;C10655;Sports;LATAM;27/01/2024;105.42;86.72;0.2108;18.700000000000003;21.08
O104126;C10100;Electronics;Unknown;27/01/2024;437.29;416.63;0.1576;20.660000000000025;15.76
O100361;C11959;Electronics;EU;27/01/2024;244.99;282.85;0.3027;-37.860000000000014;30.270000000000003
O108177;C10161;Beauty;Unknown;27/01/2024;64.12;46.22;0.1233;17.900000000000006;12.33
O108873;C11823;Beauty;EU;27/01/2024;51.28;28.55;0.05;22.73;5.0
O107991;C10031;Electronics;Unknown;27/01/2024;289.48;261.32;0.0966;28.160000000000025;9.66
O107684;C11131;Fashion;EU;27/01/2024;16.08;8.0;0.3569;8.079999999999998;35.69
O102640;C10526;Electronics;Unknown;27/01/2024;533.87;535.13;0.1983;-1.259999999999991;19.830000000000002
O101355;C11093;Fashion;LATAM;27/01/2024;41.98;42.81;0.2279;-0.8300000000000054;22.79
O105772;C10900;Toys;Unknown;27/01/2024;134.53;89.03;0.0722;45.5;7.22
O104200;C11492;Home & Kitchen;Unknown;27/01/2024;165.19;124.46;0.1651;40.730000000000004;16.509999999999998
O106900;C10081;Fashion;EU;27/01/2024;153.88;160.44;0.2541;-6.560000000000002;25.41
O103130;C10789;Toys;Unknown;27/01/2024;43.09;22.05;0.0;21.040000000000003;0.0
O103746;C10987;Electronics;LATAM;27/01/2024;431.12;414.07;0.1895;17.05000000000001;18.95
O102698;C10283;Beauty;APAC;27/01/2024;57.48;27.3;0.1318;30.179999999999996;13.18
O106348;C11051;Electronics;APAC;27/01/2024;434.25;460.41;0.2522;-26.160000000000025;25.22
O105309;C10996;Electronics;APAC;28/01/2024;319.63;308.24;0.1687;11.389999999999986;16.869999999999997
O100258;C10385;Electronics;EU;28/01/2024;333.86;409.15;0.2869;-75.28999999999996;28.689999999999998
O105335;C10154;Beauty;EU;28/01/2024;85.68;77.2;0.1276;8.480000000000004;12.76
O100537;C10254;Electronics;APAC;28/01/2024;436.78;411.35;0.1958;25.42999999999995;19.580000000000002
O100111;C11717;Electronics;Unknown;28/01/2024;225.67;198.89;0.1046;26.78;10.459999999999999
O102368;C10357;Home & Kitchen;LATAM;28/01/2024;102.64;112.26;0.2002;-9.620000000000005;20.02
O106754;C11448;Home & Kitchen;Unknown;28/01/2024;287.37;226.53;0.0412;60.84;4.12
O109996;C12192;Toys;Unknown;28/01/2024;110.97;64.52;0.08;46.45;8.0
O108659;C12024;Beauty;APAC;28/01/2024;76.42;54.35;0.1792;22.07;17.919999999999998
O105469;C10598;Fashion;Unknown;28/01/2024;83.99;56.94;0.1525;27.049999999999997;15.25
O107508;C11388;Home & Kitchen;EU;28/01/2024;86.33;61.27;0.1215;25.059999999999995;12.15
O108415;C10135;Sports;Unknown;28/01/2024;235.47;178.31;0.1162;57.16;11.62
O105056;C12084;Fashion;APAC;28/01/2024;61.8;47.24;0.2325;14.559999999999995;23.25
O103750;C11280;Toys;Unknown;28/01/2024;110.78;73.88;0.1195;36.900000000000006;11.95
O105045;C10809;Sports;LATAM;28/01/2024;187.59;153.89;0.135;33.70000000000002;13.5
O107475;C11594;Beauty;Unknown;28/01/2024;104.34;49.33;0.0434;55.010000000000005;4.34
O107601;C10034;Home & Kitchen;Unknown;28/01/2024;160.66;130.56;0.1214;30.099999999999994;12.139999999999999
O108480;C11397;Home & Kitchen;Unknown;28/01/2024;130.37;106.76;0.0909;23.61;9.09
O104492;C11532;Beauty;APAC;28/01/2024;38.83;20.02;0.0881;18.81;8.81
O109879;C10413;Electronics;Unknown;28/01/2024;398.61;374.78;0.1855;23.83000000000004;18.55
O107039;C11683;Fashion;Unknown;28/01/2024;94.44;67.25;0.1486;27.189999999999998;14.860000000000001
O100485;C10511;Home & Kitchen;Unknown;28/01/2024;194.59;175.47;0.1624;19.120000000000005;16.24
O105994;C10292;Sports;EU;28/01/2024;190.53;138.07;0.1142;52.46000000000001;11.42
O108483;C11821;Fashion;EU;29/01/2024;73.64;82.73;0.3178;-9.090000000000003;31.78
O110452;C12058;Sports;LATAM;29/01/2024;212.76;179.72;0.1722;33.03999999999999;17.22
O105739;C10079;Home & Kitchen;LATAM;29/01/2024;282.59;337.97;0.2531;-55.38000000000005;25.31
O102922;C10272;Electronics;Unknown;29/01/2024;342.91;379.0;0.2545;-36.089999999999975;25.45
O105408;C11231;Home & Kitchen;APAC;29/01/2024;409.54;330.94;0.0753;78.60000000000002;7.53
